quantifier,dataset,sample_size,real_prev,pred_prev,abs_error,run_time
SORD,click-prediction,100,1.0,0.86,0.16899999999999998,2.6733597999991616
X,click-prediction,100,1.0,0.86,0.213,0.00037929999962216243
ACC,cmc,100,0.0,0.21,0.10300000000000001,0.00025579999783076346
CC,cmc,100,0.0,0.21,0.578,5.200003215577453e-06
DyS,cmc,100,0.0,0.21,0.101,0.04468009999982314
HDy,cmc,100,0.0,0.21,0.251,0.20647570000437554
MAX,cmc,100,0.0,0.21,0.156,0.00019180000526830554
MS,cmc,100,0.0,0.21,0.044,0.02517939999961527
PACC,cmc,100,0.0,0.21,0.0,0.0027812999978777952
PCC,cmc,100,0.0,0.21,0.509,0.0024145999996108003
SMM,cmc,100,0.0,0.21,0.054000000000000006,9.700000373413786e-05
SORD,cmc,100,0.0,0.21,0.068,0.07728499999939231
X,cmc,100,0.0,0.21,0.128,0.0003448999996180646
ACC,cmc,100,0.05,0.07,0.06900000000000002,0.0002575999969849363
CC,cmc,100,0.05,0.07,0.512,5.399997462518513e-06
DyS,cmc,100,0.05,0.07,0.045000000000000005,0.04589309999573743
HDy,cmc,100,0.05,0.07,0.196,0.2072494000021834
MAX,cmc,100,0.05,0.07,0.06699999999999999,0.0001940000001923181
MS,cmc,100,0.05,0.07,0.049,0.025638400002208073
PACC,cmc,100,0.05,0.07,0.05,0.0027985999986412935
PCC,cmc,100,0.05,0.07,0.453,0.002459999996062834
SMM,cmc,100,0.05,0.07,0.051000000000000004,9.789999603526667e-05
SORD,cmc,100,0.05,0.07,0.048,0.07718230000318727
X,cmc,100,0.05,0.07,0.045000000000000005,0.00035290000232635066
ACC,cmc,100,0.11,0.1,0.11100000000000002,0.0002582000015536323
CC,cmc,100,0.11,0.1,0.504,5.299996701069176e-06
DyS,cmc,100,0.11,0.1,0.11100000000000002,0.04534640000201762
HDy,cmc,100,0.11,0.1,0.271,0.20620059999782825
MAX,cmc,100,0.11,0.1,0.15999999999999998,0.00019090000569121912
MS,cmc,100,0.11,0.1,0.06500000000000002,0.02553030000126455
PACC,cmc,100,0.11,0.1,0.11000000000000001,0.00280909999855794
PCC,cmc,100,0.11,0.1,0.414,0.002440800002659671
SMM,cmc,100,0.11,0.1,0.06600000000000002,9.4600000011269e-05
SORD,cmc,100,0.11,0.1,0.08399999999999999,0.07739030000084313
X,cmc,100,0.11,0.1,0.14200000000000002,0.0003577999959816225
ACC,cmc,100,0.16,0.17,0.11100000000000002,0.0002610000010463409
CC,cmc,100,0.16,0.17,0.45000000000000007,5.299996701069176e-06
DyS,cmc,100,0.16,0.17,0.129,0.04583439999987604
HDy,cmc,100,0.16,0.17,0.26999999999999996,0.21088930000405526
MAX,cmc,100,0.16,0.17,0.12200000000000003,0.00019869999960064888
MS,cmc,100,0.16,0.17,0.08199999999999999,0.02570710000145482
PACC,cmc,100,0.16,0.17,0.156,0.0028459999957703985
PCC,cmc,100,0.16,0.17,0.368,0.0024595000068075024
SMM,cmc,100,0.16,0.17,0.08600000000000001,9.670000144978985e-05
SORD,cmc,100,0.16,0.17,0.076,0.07810990000143647
X,cmc,100,0.16,0.17,0.11200000000000002,0.00036449999606702477
ACC,cmc,100,0.21,0.21,0.13,0.0002609000002848916
CC,cmc,100,0.21,0.21,0.40099999999999997,5.299996701069176e-06
DyS,cmc,100,0.21,0.21,0.099,0.04608670000015991
HDy,cmc,100,0.21,0.21,0.202,0.20901680000679335
MAX,cmc,100,0.21,0.21,0.1,0.00019430000247666612
MS,cmc,100,0.21,0.21,0.088,0.025645199995778967
PACC,cmc,100,0.21,0.21,0.21000000000000002,0.0028352000008453615
PCC,cmc,100,0.21,0.21,0.32199999999999995,0.0024689999991096556
SMM,cmc,100,0.21,0.21,0.081,9.610000415705144e-05
SORD,cmc,100,0.21,0.21,0.088,0.07683349999570055
X,cmc,100,0.21,0.21,0.079,0.0003618000046117231
ACC,cmc,100,0.26,0.28,0.096,0.0002607000060379505
CC,cmc,100,0.26,0.28,0.361,5.299996701069176e-06
DyS,cmc,100,0.26,0.28,0.079,0.04590679999819258
HDy,cmc,100,0.26,0.28,0.12799999999999997,0.20875840000371682
MAX,cmc,100,0.26,0.28,0.10500000000000001,0.00018849999469239265
MS,cmc,100,0.26,0.28,0.134,0.025768300001800526
PACC,cmc,100,0.26,0.28,0.25999999999999995,0.0027993999974569306
PCC,cmc,100,0.26,0.28,0.268,0.002470399995218031
SMM,cmc,100,0.26,0.28,0.11300000000000002,9.589999535819516e-05
SORD,cmc,100,0.26,0.28,0.097,0.07707789999403758
X,cmc,100,0.26,0.28,0.099,0.00035149999894201756
ACC,cmc,100,0.32,0.45,0.132,0.0002550999997765757
CC,cmc,100,0.32,0.45,0.353,5.100002454128116e-06
DyS,cmc,100,0.32,0.45,0.11800000000000002,0.045659799994609784
HDy,cmc,100,0.32,0.45,0.258,0.20934069999930216
MAX,cmc,100,0.32,0.45,0.185,0.00018730000010691583
MS,cmc,100,0.32,0.45,0.092,0.02546670000447193
PACC,cmc,100,0.32,0.45,0.312,0.002759800001513213
PCC,cmc,100,0.32,0.45,0.233,0.0024069999999483116
SMM,cmc,100,0.32,0.45,0.097,9.40000027185306e-05
SORD,cmc,100,0.32,0.45,0.09,0.07613080000010086
X,cmc,100,0.32,0.45,0.15100000000000002,0.0003488000002107583
ACC,cmc,100,0.37,0.41,0.09,0.00025830000231508166
CC,cmc,100,0.37,0.41,0.28700000000000003,5.399997462518513e-06
DyS,cmc,100,0.37,0.41,0.084,0.046234800000092946
HDy,cmc,100,0.37,0.41,0.227,0.2097827000034158
MAX,cmc,100,0.37,0.41,0.068,0.00018730000010691583
MS,cmc,100,0.37,0.41,0.085,0.025855500003672205
PACC,cmc,100,0.37,0.41,0.367,0.0027820999966934323
PCC,cmc,100,0.37,0.41,0.18,0.0024358000009669922
SMM,cmc,100,0.37,0.41,0.07100000000000001,9.499999578110874e-05
SORD,cmc,100,0.37,0.41,0.066,0.07778310000139754
X,cmc,100,0.37,0.41,0.05800000000000001,0.00034750000486383215
ACC,cmc,100,0.42,0.55,0.098,0.000262100002146326
CC,cmc,100,0.42,0.55,0.265,5.399997462518513e-06
DyS,cmc,100,0.42,0.55,0.08499999999999999,0.046140600003127474
HDy,cmc,100,0.42,0.55,0.195,0.20900100000289967
MAX,cmc,100,0.42,0.55,0.12300000000000003,0.00019319999410072342
MS,cmc,100,0.42,0.55,0.072,0.025794300003326498
PACC,cmc,100,0.42,0.55,0.402,0.0028296000018599443
PCC,cmc,100,0.42,0.55,0.139,0.0024724000031710602
SMM,cmc,100,0.42,0.55,0.079,9.649999992689118e-05
SORD,cmc,100,0.42,0.55,0.073,0.07701269999961369
X,cmc,100,0.42,0.55,0.119,0.00036189999809721485
ACC,cmc,100,0.47,0.72,0.137,0.0002610000010463409
CC,cmc,100,0.47,0.72,0.23200000000000004,5.399997462518513e-06
DyS,cmc,100,0.47,0.72,0.099,0.04574190000130329
HDy,cmc,100,0.47,0.72,0.17300000000000001,0.20889819999865722
MAX,cmc,100,0.47,0.72,0.152,0.00019250000332249328
MS,cmc,100,0.47,0.72,0.082,0.025660499995865393
PACC,cmc,100,0.47,0.72,0.43,0.0028133999949204735
PCC,cmc,100,0.47,0.72,0.1,0.0024672999934409745
SMM,cmc,100,0.47,0.72,0.07999999999999999,9.62999984039925e-05
SORD,cmc,100,0.47,0.72,0.086,0.07749550000153249
X,cmc,100,0.47,0.72,0.158,0.0003591999993659556
ACC,cmc,100,0.53,0.34,0.083,0.00026049999723909423
CC,cmc,100,0.53,0.34,0.15899999999999997,5.49999822396785e-06
DyS,cmc,100,0.53,0.34,0.068,0.04612819999601925
HDy,cmc,100,0.53,0.34,0.14100000000000001,0.20922589999827323
MAX,cmc,100,0.53,0.34,0.10899999999999999,0.0001933999956236221
MS,cmc,100,0.53,0.34,0.092,0.02580439999292139
PACC,cmc,100,0.53,0.34,0.503,0.002832099999068305
PCC,cmc,100,0.53,0.34,0.037,0.0024701000002096407
SMM,cmc,100,0.53,0.34,0.078,9.610000415705144e-05
SORD,cmc,100,0.53,0.34,0.08199999999999999,0.07796899999812013
X,cmc,100,0.53,0.34,0.14099999999999996,0.00035930000012740493
ACC,cmc,100,0.58,0.66,0.10400000000000001,0.0002601999949547462
CC,cmc,100,0.58,0.66,0.13899999999999998,5.49999822396785e-06
DyS,cmc,100,0.58,0.66,0.048,0.04608790000202134
HDy,cmc,100,0.58,0.66,0.08499999999999999,0.20925619999616174
MAX,cmc,100,0.58,0.66,0.073,0.00019299999985378236
MS,cmc,100,0.58,0.66,0.07300000000000001,0.025770899999770336
PACC,cmc,100,0.58,0.66,0.531,0.0028358000054140575
PCC,cmc,100,0.58,0.66,0.009,0.0024656000023242086
SMM,cmc,100,0.58,0.66,0.06000000000000001,9.560000034980476e-05
SORD,cmc,100,0.58,0.66,0.05800000000000001,0.07822479999595089
X,cmc,100,0.58,0.66,0.073,0.0003558000025805086
ACC,cmc,100,0.63,0.69,0.11200000000000002,0.0002582000015536323
CC,cmc,100,0.63,0.69,0.096,5.200003215577453e-06
DyS,cmc,100,0.63,0.69,0.066,0.04549340000085067
HDy,cmc,100,0.63,0.69,0.135,0.2092878000039491
MAX,cmc,100,0.63,0.69,0.06600000000000002,0.00019249999604653567
MS,cmc,100,0.63,0.69,0.06600000000000002,0.02579680000053486
PACC,cmc,100,0.63,0.69,0.532,0.002756900001259055
PCC,cmc,100,0.63,0.69,0.046,0.002464100005454384
SMM,cmc,100,0.63,0.69,0.05900000000000001,9.609999688109383e-05
SORD,cmc,100,0.63,0.69,0.065,0.07741820000228472
X,cmc,100,0.63,0.69,0.05800000000000001,0.0003547999949660152
ACC,cmc,100,0.68,0.97,0.125,0.0002528000040911138
CC,cmc,100,0.68,0.97,0.073,5.299996701069176e-06
DyS,cmc,100,0.68,0.97,0.126,0.04518889999599196
HDy,cmc,100,0.68,0.97,0.14,0.2048108000017237
MAX,cmc,100,0.68,0.97,0.145,0.0001919999995152466
MS,cmc,100,0.68,0.97,0.11800000000000002,0.025460600001679268
PACC,cmc,100,0.68,0.97,0.5359999999999999,0.0027856000015162863
PCC,cmc,100,0.68,0.97,0.084,0.0024446000024909154
SMM,cmc,100,0.68,0.97,0.123,9.420000424142927e-05
SORD,cmc,100,0.68,0.97,0.11200000000000002,0.07748589999391697
X,cmc,100,0.68,0.97,0.135,0.0003563000063877553
ACC,cmc,100,0.74,0.93,0.153,0.00025489999825367704
CC,cmc,100,0.74,0.93,0.045,5.100002454128116e-06
DyS,cmc,100,0.74,0.93,0.10400000000000001,0.04530049999448238
HDy,cmc,100,0.74,0.93,0.11199999999999999,0.20469259999663336
MAX,cmc,100,0.74,0.93,0.10700000000000001,0.00018850000196835026
MS,cmc,100,0.74,0.93,0.091,0.025287500000558794
PACC,cmc,100,0.74,0.93,0.588,0.002726800004893448
PCC,cmc,100,0.74,0.93,0.13999999999999999,0.002396699994278606
SMM,cmc,100,0.74,0.93,0.092,9.40000027185306e-05
SORD,cmc,100,0.74,0.93,0.09500000000000001,0.07714690000284463
X,cmc,100,0.74,0.93,0.10300000000000001,0.00033740000071702525
ACC,cmc,100,0.79,0.79,0.141,0.0002539999986765906
CC,cmc,100,0.79,0.79,0.025999999999999995,5.299996701069176e-06
DyS,cmc,100,0.79,0.79,0.101,0.045531199997640215
HDy,cmc,100,0.79,0.79,0.11100000000000002,0.20670370000152616
MAX,cmc,100,0.79,0.79,0.087,0.0001905999961309135
MS,cmc,100,0.79,0.79,0.089,0.025219100003596395
PACC,cmc,100,0.79,0.79,0.6020000000000001,0.0027503999954205938
PCC,cmc,100,0.79,0.79,0.18,0.0024391999977524392
SMM,cmc,100,0.79,0.79,0.091,9.520000457996503e-05
SORD,cmc,100,0.79,0.79,0.094,0.07729979999567149
X,cmc,100,0.79,0.79,0.078,0.0003443000023253262
ACC,cmc,100,0.84,0.93,0.089,0.000258100000792183
CC,cmc,100,0.84,0.93,0.048999999999999995,5.199995939619839e-06
DyS,cmc,100,0.84,0.93,0.081,0.04514329999801703
HDy,cmc,100,0.84,0.93,0.094,0.2070538999978453
MAX,cmc,100,0.84,0.93,0.094,0.00019279999833088368
MS,cmc,100,0.84,0.93,0.066,0.02556669999466976
PACC,cmc,100,0.84,0.93,0.622,0.0028184999973746017
PCC,cmc,100,0.84,0.93,0.223,0.002467300000716932
SMM,cmc,100,0.84,0.93,0.05700000000000001,9.559999307384714e-05
SORD,cmc,100,0.84,0.93,0.061,0.07758770000509685
X,cmc,100,0.84,0.93,0.08399999999999999,0.00035310000384924933
ACC,cmc,100,0.89,1.0,0.086,0.0002607000060379505
CC,cmc,100,0.89,1.0,0.076,5.30000397702679e-06
DyS,cmc,100,0.89,1.0,0.078,0.04598779999651015
HDy,cmc,100,0.89,1.0,0.073,0.20838739999453537
MAX,cmc,100,0.89,1.0,0.093,0.00018950000230688602
MS,cmc,100,0.89,1.0,0.08,0.025647900001786184
PACC,cmc,100,0.89,1.0,0.632,0.0028084000005037524
PCC,cmc,100,0.89,1.0,0.262,0.0024225999950431287
SMM,cmc,100,0.89,1.0,0.08399999999999999,9.560000034980476e-05
SORD,cmc,100,0.89,1.0,0.093,0.07730489999812562
X,cmc,100,0.89,1.0,0.10800000000000001,0.00035680000291904435
ACC,cmc,100,0.95,1.0,0.055000000000000014,0.0002565000031609088
CC,cmc,100,0.95,1.0,0.11699999999999999,5.49999822396785e-06
DyS,cmc,100,0.95,1.0,0.036000000000000004,0.04538710000633728
HDy,cmc,100,0.95,1.0,0.027000000000000003,0.20653650000167545
MAX,cmc,100,0.95,1.0,0.06000000000000001,0.00019139999494655058
MS,cmc,100,0.95,1.0,0.049,0.025493100001767743
PACC,cmc,100,0.95,1.0,0.684,0.00279170000430895
PCC,cmc,100,0.95,1.0,0.322,0.0024301000012201257
SMM,cmc,100,0.95,1.0,0.047,9.500000305706635e-05
SORD,cmc,100,0.95,1.0,0.046,0.07735410000168486
X,cmc,100,0.95,1.0,0.05900000000000001,0.00036189999809721485
ACC,cmc,100,1.0,1.0,0.0,0.0002523000002838671
CC,cmc,100,1.0,1.0,0.14,5.100002454128116e-06
DyS,cmc,100,1.0,1.0,0.0,0.04523429999971995
HDy,cmc,100,1.0,1.0,0.007000000000000001,0.20646629999828292
MAX,cmc,100,1.0,1.0,0.013000000000000001,0.00018549999367678538
MS,cmc,100,1.0,1.0,0.0,0.025535600005241577
PACC,cmc,100,1.0,1.0,0.662,0.002738100003625732
PCC,cmc,100,1.0,1.0,0.352,0.002396199997747317
SMM,cmc,100,1.0,1.0,0.0,9.380000119563192e-05
SORD,cmc,100,1.0,1.0,0.0,0.07740889999695355
X,cmc,100,1.0,1.0,0.01,0.00035429999843472615
ACC,covtype_reduced,100,0.0,0.0,0.044,0.00025859999732347205
CC,covtype_reduced,100,0.0,0.0,0.23500000000000001,5.100002454128116e-06
DyS,covtype_reduced,100,0.0,0.0,0.005,0.047035800002049655
HDy,covtype_reduced,100,0.0,0.0,0.0,0.21227960000396706
MAX,covtype_reduced,100,0.0,0.0,0.028000000000000004,0.0001936999979079701
MS,covtype_reduced,100,0.0,0.0,0.005,0.0253249000015785
PACC,covtype_reduced,100,0.0,0.0,0.274,0.00319619999936549
PCC,covtype_reduced,100,0.0,0.0,0.359,0.0028993000014452264
SMM,covtype_reduced,100,0.0,0.0,0.018,0.00010859999747481197
SORD,covtype_reduced,100,0.0,0.0,0.019,0.48811530000239145
X,covtype_reduced,100,0.0,0.0,0.026000000000000002,0.0003589000043575652
ACC,covtype_reduced,100,0.05,0.16,0.054000000000000006,0.0002623000036692247
CC,covtype_reduced,100,0.05,0.16,0.186,5.30000397702679e-06
DyS,covtype_reduced,100,0.05,0.16,0.038000000000000006,0.047359999996842816
HDy,covtype_reduced,100,0.05,0.16,0.045,0.21342729999742005
MAX,covtype_reduced,100,0.05,0.16,0.052000000000000005,0.00019299999985378236
MS,covtype_reduced,100,0.05,0.16,0.04,0.025368700000399258
PACC,covtype_reduced,100,0.05,0.16,0.227,0.003258699995058123
PCC,covtype_reduced,100,0.05,0.16,0.31,0.0028615000046556816
SMM,covtype_reduced,100,0.05,0.16,0.040999999999999995,0.00010610000026645139
SORD,covtype_reduced,100,0.05,0.16,0.042,0.4925590999991982
X,covtype_reduced,100,0.05,0.16,0.05800000000000001,0.00036220000038156286
ACC,covtype_reduced,100,0.11,0.04,0.044,0.00026079999952344224
CC,covtype_reduced,100,0.11,0.04,0.16299999999999998,5.299996701069176e-06
DyS,covtype_reduced,100,0.11,0.04,0.048,0.04719940000359202
HDy,covtype_reduced,100,0.11,0.04,0.06400000000000002,0.21329520000290358
MAX,covtype_reduced,100,0.11,0.04,0.052000000000000005,0.00018889999773819
MS,covtype_reduced,100,0.11,0.04,0.05900000000000001,0.025256399996578693
PACC,covtype_reduced,100,0.11,0.04,0.198,0.003180299994710367
PCC,covtype_reduced,100,0.11,0.04,0.267,0.0028607000058400445
SMM,covtype_reduced,100,0.11,0.04,0.06700000000000002,0.00010620000102790073
SORD,covtype_reduced,100,0.11,0.04,0.05500000000000001,0.49126370000158204
X,covtype_reduced,100,0.11,0.04,0.05600000000000001,0.0003578000032575801
ACC,covtype_reduced,100,0.16,0.04,0.048,0.0002581999942776747
CC,covtype_reduced,100,0.16,0.04,0.13399999999999998,5.200003215577453e-06
DyS,covtype_reduced,100,0.16,0.04,0.07300000000000002,0.046483999998599757
HDy,covtype_reduced,100,0.16,0.04,0.10500000000000001,0.21121790000324836
MAX,covtype_reduced,100,0.16,0.04,0.053000000000000005,0.00019139999494655058
MS,covtype_reduced,100,0.16,0.04,0.05600000000000001,0.025217599999450613
PACC,covtype_reduced,100,0.16,0.04,0.173,0.0031798999989405274
PCC,covtype_reduced,100,0.16,0.04,0.229,0.0028381000010995194
SMM,covtype_reduced,100,0.16,0.04,0.05500000000000001,0.00010520000068936497
SORD,covtype_reduced,100,0.16,0.04,0.052000000000000005,0.49096900000586174
X,covtype_reduced,100,0.16,0.04,0.05500000000000001,0.00035879999632015824
ACC,covtype_reduced,100,0.21,0.16,0.084,0.00026050000451505184
CC,covtype_reduced,100,0.21,0.16,0.14100000000000004,5.199995939619839e-06
DyS,covtype_reduced,100,0.21,0.16,0.063,0.04735680000158027
HDy,covtype_reduced,100,0.21,0.16,0.07300000000000001,0.21244630000001052
MAX,covtype_reduced,100,0.21,0.16,0.08,0.0001950999940163456
MS,covtype_reduced,100,0.21,0.16,0.05600000000000001,0.02523730000393698
PACC,covtype_reduced,100,0.21,0.16,0.189,0.0032330999965779483
PCC,covtype_reduced,100,0.21,0.16,0.213,0.002890399999159854
SMM,covtype_reduced,100,0.21,0.16,0.06100000000000001,0.00010759999713627622
SORD,covtype_reduced,100,0.21,0.16,0.05500000000000001,0.4881288000033237
X,covtype_reduced,100,0.21,0.16,0.074,0.00035990000469610095
ACC,covtype_reduced,100,0.26,0.35,0.06100000000000001,0.0002626999994390644
CC,covtype_reduced,100,0.26,0.35,0.10700000000000001,5.199995939619839e-06
DyS,covtype_reduced,100,0.26,0.35,0.05500000000000001,0.04748230000404874
HDy,covtype_reduced,100,0.26,0.35,0.054000000000000006,0.21374060000380268
MAX,covtype_reduced,100,0.26,0.35,0.047,0.00019489999976940453
MS,covtype_reduced,100,0.26,0.35,0.051000000000000004,0.02532489999430254
PACC,covtype_reduced,100,0.26,0.35,0.15399999999999997,0.0032465000040247105
PCC,covtype_reduced,100,0.26,0.35,0.172,0.0028468000018619932
SMM,covtype_reduced,100,0.26,0.35,0.05500000000000001,0.00010689999908208847
SORD,covtype_reduced,100,0.26,0.35,0.046,0.49345309999625897
X,covtype_reduced,100,0.26,0.35,0.045,0.0003591999993659556
ACC,covtype_reduced,100,0.32,0.31,0.095,0.00026419999630888924
CC,covtype_reduced,100,0.32,0.31,0.085,5.199995939619839e-06
DyS,covtype_reduced,100,0.32,0.31,0.064,0.047653000001446344
HDy,covtype_reduced,100,0.32,0.31,0.085,0.2143177000034484
MAX,covtype_reduced,100,0.32,0.31,0.06600000000000002,0.00018939999426947907
MS,covtype_reduced,100,0.32,0.31,0.07300000000000002,0.025320200002170168
PACC,covtype_reduced,100,0.32,0.31,0.142,0.0032357999953092076
PCC,covtype_reduced,100,0.32,0.31,0.135,0.0028549000053317286
SMM,covtype_reduced,100,0.32,0.31,0.06000000000000001,0.00010619999375194311
SORD,covtype_reduced,100,0.32,0.31,0.06800000000000002,0.49251489999733167
X,covtype_reduced,100,0.32,0.31,0.079,0.00036109999928157777
ACC,covtype_reduced,100,0.37,0.39,0.054000000000000006,0.00026390000130049884
CC,covtype_reduced,100,0.37,0.39,0.06100000000000001,5.299996701069176e-06
DyS,covtype_reduced,100,0.37,0.39,0.05500000000000001,0.04798250000021653
HDy,covtype_reduced,100,0.37,0.39,0.07500000000000001,0.21362119999685092
MAX,covtype_reduced,100,0.37,0.39,0.06,0.00019420000171521679
MS,covtype_reduced,100,0.37,0.39,0.042,0.025092900003073737
PACC,covtype_reduced,100,0.37,0.39,0.12200000000000003,0.0032675999973434955
PCC,covtype_reduced,100,0.37,0.39,0.10200000000000001,0.0028748000040650368
SMM,covtype_reduced,100,0.37,0.39,0.046,0.00010739999561337754
SORD,covtype_reduced,100,0.37,0.39,0.046,0.4928550999975414
X,covtype_reduced,100,0.37,0.39,0.054000000000000006,0.00036330000148154795
ACC,covtype_reduced,100,0.42,0.37,0.06200000000000001,0.0002606999987619929
CC,covtype_reduced,100,0.42,0.37,0.036,5.199995939619839e-06
DyS,covtype_reduced,100,0.42,0.37,0.046,0.04777089999697637
HDy,covtype_reduced,100,0.42,0.37,0.046,0.21431009999650996
MAX,covtype_reduced,100,0.42,0.37,0.06000000000000001,0.00019279999833088368
MS,covtype_reduced,100,0.42,0.37,0.07300000000000001,0.025495699999737553
PACC,covtype_reduced,100,0.42,0.37,0.091,0.0032223000016529113
PCC,covtype_reduced,100,0.42,0.37,0.06100000000000001,0.002875099999073427
SMM,covtype_reduced,100,0.42,0.37,0.05600000000000001,0.0001066999975591898
SORD,covtype_reduced,100,0.42,0.37,0.05800000000000001,0.4915906999958679
X,covtype_reduced,100,0.42,0.37,0.06000000000000001,0.00036019999970449135
ACC,covtype_reduced,100,0.47,0.41,0.05600000000000001,0.0002626999994390644
CC,covtype_reduced,100,0.47,0.41,0.028000000000000004,5.200003215577453e-06
DyS,covtype_reduced,100,0.47,0.41,0.05800000000000001,0.04759329999797046
HDy,covtype_reduced,100,0.47,0.41,0.079,0.21361080000497168
MAX,covtype_reduced,100,0.47,0.41,0.07200000000000001,0.00019309999333927408
MS,covtype_reduced,100,0.47,0.41,0.07899999999999999,0.025364200002513826
PACC,covtype_reduced,100,0.47,0.41,0.054000000000000006,0.003236000004108064
PCC,covtype_reduced,100,0.47,0.41,0.021,0.0028674999994109385
SMM,covtype_reduced,100,0.47,0.41,0.072,0.0001081000009435229
SORD,covtype_reduced,100,0.47,0.41,0.068,0.49126170000090497
X,covtype_reduced,100,0.47,0.41,0.07400000000000002,0.00036019999970449135
ACC,covtype_reduced,100,0.53,0.55,0.09700000000000002,0.00025579999783076346
CC,covtype_reduced,100,0.53,0.55,0.05900000000000001,5.099995178170502e-06
DyS,covtype_reduced,100,0.53,0.55,0.075,0.04719940000359202
HDy,covtype_reduced,100,0.53,0.55,0.099,0.21185619999596383
MAX,covtype_reduced,100,0.53,0.55,0.11600000000000002,0.00018900000577559695
MS,covtype_reduced,100,0.53,0.55,0.07200000000000001,0.025059399995370768
